id;start_session;stop_session;sex;service_category;customer_category;number_person;assesment
7469;2022-12-26 14:06:22;2022-12-26 14:07:15;Female;med_service;individual;1;2
1573;2022-12-26 14:07:15;2022-12-26 14:15:55;Female;med_service;individual;2;3
2138;2022-12-26 14:15:55;2022-12-26 14:16:24;Male;info;individual;0;2
6279;2022-12-26 14:16:24;2022-12-26 14:25:51;Male;med_service;individual;2;4
1072;2022-12-26 14:25:51;2022-12-26 14:35:46;Female;med_service;individual;4;5
50;2022-12-26 14:25:51;2022-12-27 03:05:40;Female;med_service;The business;38;4
3162;2022-12-26 14:35:46;2022-12-26 14:40:14;Male;med_service;individual;2;2
7868;2022-12-26 14:40:14;2022-12-26 15:10:35;Female;med_service;individual;4;1
4879;2022-12-26 15:10:35;2022-12-26 15:19:32;Male;med_service;individual;3;5
7281;2022-12-26 15:19:32;2022-12-26 15:25:40;Female;med_service;individual;2;5
8822;2022-12-26 15:25:40;2022-12-26 15:27:17;Male;info;individual;-1;1
8527;2022-12-26 15:27:17;2022-12-26 15:31:42;Female;med_service;individual;3;5
4889;2022-12-26 15:27:17;2022-12-26 15:55:34;Female;med_service;individual;3;1
4124;2022-12-26 15:55:34;2022-12-26 16:32:19;Male;med_service;The business;35;3
8039;2022-12-26 16:32:19;2022-12-26 16:41:22;Female;med_service;individual;5;1
2439;2022-12-26 16:41:22;2022-12-26 16:44:14;Male;med_service;individual;2;3
1636;2022-12-26 16:44:14;2022-12-26 16:47:00;Male;med_service;individual;5;3
1224;2022-12-26 16:47:00;2022-12-26 16:50:04;Male;med_service;individual;4;1
9423;2022-12-26 16:50:04;2022-12-26 16:58:03;Female;med_service;individual;2;4
625;2022-12-26 16:58:03;2022-12-26 17:18:34;Female;med_service;The business;33;1
107;2022-12-26 17:18:34;2022-12-26 17:39:42;Male;med_service;individual;5;4
7738;2022-12-26 17:39:42;2022-12-26 17:44:11;Female;med_service;individual;3;1
6753;2022-12-26 17:44:11;2022-12-26 17:48:50;Male;info;individual;0;2
7307;2022-12-26 17:48:50;2022-12-26 18:09:37;Male;med_service;individual;5;4
4211;2022-12-26 18:09:37;2022-12-26 18:25:16;Male;med_service;The business;20;3
6974;2022-12-26 18:25:16;2022-12-26 18:28:11;Male;med_service;individual;5;3
1748;2022-12-26 18:28:11;2022-12-26 18:35:02;Male;med_service;individual;4;1
7744;2022-12-26 18:35:02;2022-12-26 18:45:12;Male;med_service;individual;4;4
3034;2022-12-26 18:45:12;2022-12-26 18:47:21;Male;med_service;individual;2;5
3229;2022-12-26 18:45:12;2022-12-26 18:54:43;Male;med_service;individual;2;5
4812;2022-12-26 18:45:12;2022-12-26 19:40:43;Female;med_service;individual;5;2
1773;2022-12-26 19:40:43;2022-12-26 19:43:13;Female;med_service;individual;5;5
5606;2022-12-26 19:43:13;2022-12-26 19:47:25;Male;med_service;individual;2;1
368;2022-12-26 19:47:25;2022-12-26 19:52:41;Female;med_service;individual;4;4
6345;2022-12-26 19:52:41;2022-12-26 20:46:03;Male;med_service;individual;4;1
6180;2022-12-26 20:46:03;2022-12-26 20:48:43;Female;med_service;individual;2;5
2883;2022-12-26 20:48:43;2022-12-26 21:24:51;Female;med_service;individual;5;3
4120;2022-12-27 03:05:40;2022-12-27 03:08:19;Male;med_service;individual;4;3
6078;2022-12-27 03:08:19;2022-12-27 03:16:34;Male;med_service;individual;2;4
8022;2022-12-27 03:16:34;2022-12-27 03:20:22;Male;med_service;individual;4;5
6425;2022-12-27 03:20:22;2022-12-27 03:27:35;Male;med_service;individual;3;5
7830;2022-12-27 03:20:22;2022-12-27 03:36:36;Male;med_service;individual;3;2
1853;2022-12-27 03:20:22;2022-12-27 08:08:53;Male;med_service;The business;37;4
4420;2022-12-27 03:36:36;2022-12-27 03:49:57;Male;med_service;individual;4;5
2697;2022-12-27 03:49:57;2022-12-27 03:51:49;Male;med_service;individual;1;3
313;2022-12-27 08:08:53;2022-12-27 08:13:57;Female;med_service;individual;4;5
79;2022-12-27 08:13:57;2022-12-27 08:17:24;Female;med_service;individual;2;2
114;2022-12-27 08:17:24;2022-12-27 08:25:14;Female;med_service;individual;-1;5
895;2022-12-27 08:17:24;2022-12-27 11:32:35;Female;med_service;The business;36;4
7334;2022-12-27 08:25:14;2022-12-27 08:31:00;Male;med_service;individual;5;3
4521;2022-12-27 11:32:35;2022-12-27 11:33:02;Male;med_service;individual;3;3
2639;2022-12-27 11:33:02;2022-12-27 11:33:31;Female;med_service;individual;4;2
5371;2022-12-27 11:33:31;2022-12-27 11:39:31;Male;med_service;individual;4;5
5204;2022-12-27 11:39:31;2022-12-27 11:42:00;Female;med_service;individual;2;5
8085;2022-12-27 11:42:00;2022-12-27 11:49:10;Male;med_service;individual;4;4
9047;2022-12-27 11:49:10;2022-12-27 11:55:53;Female;med_service;individual;4;3
2161;2022-12-27 11:55:53;2022-12-27 12:07:13;Male;med_service;individual;2;5
5923;2022-12-27 11:55:53;2022-12-27 12:48:36;Male;med_service;individual;3;5
1944;2022-12-27 12:48:36;2022-12-27 12:51:18;Male;med_service;individual;2;4
1874;2022-12-27 12:51:18;2022-12-27 12:59:26;Male;med_service;individual;3;3
7842;2022-12-27 12:59:26;2022-12-27 13:00:11;Female;med_service;individual;5;1
947;2022-12-27 13:00:11;2022-12-27 13:13:31;Male;med_service;individual;1;3
7065;2022-12-27 13:13:31;2022-12-27 13:17:50;Female;med_service;individual;1;4
1966;2022-12-27 13:17:50;2022-12-27 13:18:56;Male;med_service;individual;2;2
1042;2022-12-27 13:18:56;2022-12-27 13:20:09;Female;med_service;individual;3;5
9346;2022-12-27 13:20:09;2022-12-27 13:41:31;Female;med_service;individual;5;1
2524;2022-12-27 13:41:31;2022-12-27 13:57:42;Female;med_service;individual;2;3
978;2022-12-27 13:57:42;2022-12-27 13:59:36;Female;med_service;individual;2;1
5599;2022-12-27 13:59:36;2022-12-27 14:00:41;Female;med_service;individual;1;3
7196;2022-12-27 14:00:41;2022-12-27 14:01:46;Male;med_service;individual;4;3
957;2022-12-27 14:01:46;2022-12-27 14:09:20;Female;med_service;individual;2;5
8315;2022-12-27 14:09:20;2022-12-27 14:14:07;Female;med_service;individual;-1;3
3935;2022-12-27 14:14:07;2022-12-27 14:15:56;Male;med_service;individual;5;2
8565;2022-12-27 14:15:56;2022-12-27 14:23:01;Female;med_service;individual;4;1
5532;2022-12-27 14:23:01;2022-12-27 14:41:59;Female;med_service;individual;2;2
8368;2022-12-27 14:41:59;2022-12-27 14:42:45;Male;info;individual;0;2
6220;2022-12-27 14:42:45;2022-12-27 14:46:23;Female;med_service;individual;2;2
8511;2022-12-27 14:46:23;2022-12-27 14:49:08;Male;med_service;individual;3;1
4564;2022-12-27 14:49:08;2022-12-27 14:51:39;Female;med_service;individual;2;4
6059;2022-12-27 14:51:39;2022-12-27 14:52:30;Male;med_service;individual;1;3
9660;2022-12-27 14:52:30;2022-12-27 15:05:06;Male;med_service;individual;2;4
6749;2022-12-27 15:05:06;2022-12-27 15:05:24;Female;med_service;individual;3;4
1928;2022-12-27 15:05:24;2022-12-27 15:08:30;Female;med_service;individual;1;3
7170;2022-12-27 15:05:24;2022-12-27 18:24:15;Female;med_service;The business;36;1
9942;2022-12-27 18:24:15;2022-12-27 18:26:19;Male;med_service;individual;2;1
6979;2022-12-27 18:26:19;2022-12-27 18:26:46;Female;med_service;individual;2;5
7326;2022-12-27 18:26:46;2022-12-27 18:45:36;Female;med_service;individual;3;4
3794;2022-12-27 18:45:36;2022-12-27 18:49:23;Female;med_service;individual;3;3
1378;2022-12-27 18:49:23;2022-12-27 19:08:00;Female;med_service;individual;5;2
2679;2022-12-27 19:08:00;2022-12-27 19:14:24;Male;med_service;individual;3;3
6559;2022-12-27 19:14:24;2022-12-27 19:20:19;Female;med_service;individual;2;1
44;2022-12-27 19:20:19;2022-12-27 19:25:38;Male;med_service;individual;2;5
9154;2022-12-27 19:25:38;2022-12-27 19:28:09;Female;med_service;individual;1;2
7469;2022-12-27 19:28:09;2022-12-27 19:39:40;Male;med_service;individual;1;2
8331;2022-12-27 19:39:40;2022-12-27 19:49:03;Male;med_service;individual;3;5
6679;2022-12-27 19:49:03;2022-12-27 20:02:52;Female;med_service;The business;24;3
3902;2022-12-27 20:02:52;2022-12-27 20:04:45;Male;info;individual;0;1
1806;2022-12-27 20:04:45;2022-12-27 20:14:55;Male;med_service;individual;5;1
1510;2022-12-27 20:04:45;2022-12-27 20:30:12;Female;med_service;individual;4;1
9707;2022-12-27 20:14:55;2022-12-27 20:52:30;Male;med_service;individual;4;4
9873;2022-12-27 20:52:30;2022-12-27 20:54:30;Female;med_service;individual;1;1
9220;2022-12-27 20:54:30;2022-12-27 20:55:51;Female;info;individual;0;4
8480;2022-12-27 20:55:51;2022-12-27 21:00:13;Female;med_service;individual;4;1
5702;2022-12-27 20:55:51;2022-12-27 21:42:46;Male;med_service;individual;5;1
5457;2022-12-27 21:00:13;2022-12-27 21:16:36;Male;med_service;individual;5;4
9403;2022-12-27 21:42:46;2022-12-27 21:43:34;Male;med_service;individual;3;2
1084;2022-12-27 21:43:34;2022-12-27 21:48:59;Female;med_service;individual;1;2
5915;2022-12-27 21:48:59;2022-12-27 21:54:27;Female;med_service;individual;4;2
3440;2022-12-27 21:54:27;2022-12-27 21:58:41;Female;info;individual;0;3
6657;2022-12-27 21:58:41;2022-12-27 22:01:50;Female;med_service;individual;2;5
653;2022-12-27 22:01:50;2022-12-27 22:03:10;Female;med_service;individual;5;2
1137;2022-12-27 22:03:10;2022-12-27 22:22:16;Male;med_service;individual;5;4
3683;2022-12-27 22:22:16;2022-12-27 22:29:30;Male;info;individual;-1;3
1454;2022-12-27 22:29:30;2022-12-27 22:30:49;Male;med_service;individual;2;1
8249;2022-12-27 22:30:49;2022-12-27 22:31:19;Female;med_service;individual;1;5
8203;2022-12-27 22:31:19;2022-12-27 22:38:45;Male;med_service;individual;5;3
4182;2022-12-27 22:38:45;2022-12-27 22:49:32;Male;med_service;individual;5;5
9399;2022-12-27 22:49:32;2022-12-27 22:56:39;Female;med_service;individual;4;4
7615;2022-12-27 22:56:39;2022-12-27 23:00:12;Male;info;individual;0;3
9935;2022-12-27 23:00:12;2022-12-27 23:20:51;Female;med_service;individual;4;4
9739;2022-12-27 23:20:51;2022-12-27 23:24:33;Male;med_service;individual;4;3
1990;2022-12-27 23:24:33;2022-12-28 00:12:51;Female;med_service;individual;5;2
6503;2022-12-28 00:12:51;2022-12-28 00:26:49;Female;med_service;individual;5;5
1339;2022-12-28 00:12:51;2022-12-28 02:57:13;Male;med_service;The business;44;5
9650;2022-12-28 02:57:13;2022-12-28 03:04:19;Female;med_service;individual;1;5
6973;2022-12-28 03:04:19;2022-12-28 03:10:41;Male;med_service;individual;5;1
9347;2022-12-28 03:10:41;2022-12-28 03:10:57;Female;med_service;individual;3;5
8136;2022-12-28 03:10:57;2022-12-28 03:15:28;Female;med_service;individual;2;3
4741;2022-12-28 03:15:28;2022-12-28 03:26:13;Female;med_service;individual;2;2
6306;2022-12-28 03:26:13;2022-12-28 03:58:29;Male;med_service;The business;24;5
3694;2022-12-28 03:58:29;2022-12-28 03:59:25;Male;med_service;individual;4;2
3879;2022-12-28 03:59:25;2022-12-28 05:39:50;Female;med_service;The business;40;1
7875;2022-12-28 05:39:50;2022-12-28 05:40:02;Male;med_service;individual;1;1
8793;2022-12-28 05:40:02;2022-12-28 05:45:36;Female;med_service;individual;4;3
2396;2022-12-28 05:45:36;2022-12-28 05:52:43;Female;med_service;individual;5;1
6133;2022-12-28 05:52:43;2022-12-28 06:13:59;Male;med_service;individual;4;2
1671;2022-12-28 06:13:59;2022-12-28 06:34:34;Female;med_service;individual;5;2
3808;2022-12-28 06:34:34;2022-12-28 06:42:18;Male;med_service;individual;1;1
8559;2022-12-28 06:42:18;2022-12-28 06:43:51;Male;med_service;individual;4;4
3136;2022-12-28 06:43:51;2022-12-28 06:49:29;Female;med_service;individual;3;4
2062;2022-12-28 06:49:29;2022-12-28 06:51:39;Male;med_service;individual;1;3
1508;2022-12-28 06:51:39;2022-12-28 07:01:34;Female;med_service;individual;3;1
2460;2022-12-28 07:01:34;2022-12-28 07:05:29;Female;med_service;individual;3;2
7538;2022-12-28 07:01:34;2022-12-28 08:16:23;Female;med_service;individual;3;5
6748;2022-12-28 07:05:29;2022-12-28 07:06:22;Female;info;individual;0;5
563;2022-12-28 07:05:29;2022-12-28 07:21:08;Female;med_service;individual;4;2
6289;2022-12-28 08:16:23;2022-12-28 08:17:11;Female;info;individual;0;4
3203;2022-12-28 08:17:11;2022-12-28 08:28:39;Female;med_service;individual;2;5
2406;2022-12-28 08:28:39;2022-12-28 08:30:15;Male;med_service;individual;3;3
407;2022-12-28 08:30:15;2022-12-28 08:39:57;Female;med_service;individual;3;3
22;2022-12-28 08:39:57;2022-12-28 08:41:23;Female;med_service;individual;-1;4
8824;2022-12-28 08:39:57;2022-12-28 08:53:43;Female;med_service;individual;2;2
6163;2022-12-28 08:53:43;2022-12-28 08:58:28;Male;med_service;individual;2;2
393;2022-12-28 08:58:28;2022-12-28 09:00:07;Female;med_service;individual;1;4
3545;2022-12-28 08:58:28;2022-12-28 09:05:20;Female;med_service;individual;2;5
5299;2022-12-28 09:05:20;2022-12-28 09:07:20;Male;med_service;individual;5;3
3534;2022-12-28 09:07:20;2022-12-28 09:16:11;Male;med_service;individual;3;4
8958;2022-12-28 09:16:11;2022-12-28 09:29:37;Male;med_service;individual;3;3
8802;2022-12-28 09:29:37;2022-12-28 09:34:06;Male;med_service;individual;3;4
3109;2022-12-28 09:34:06;2022-12-28 09:40:29;Male;med_service;individual;3;1
6478;2022-12-28 09:40:29;2022-12-28 09:41:07;Male;med_service;individual;3;3
2402;2022-12-28 09:41:07;2022-12-28 09:51:00;Male;med_service;individual;4;3
293;2022-12-28 09:41:07;2022-12-28 12:59:07;Female;med_service;The business;35;3
753;2022-12-28 09:51:00;2022-12-28 09:51:08;Male;info;individual;0;1
4499;2022-12-28 09:51:08;2022-12-28 09:55:28;Female;med_service;individual;2;1
8411;2022-12-28 09:55:28;2022-12-28 10:30:44;Male;med_service;individual;5;3
3619;2022-12-28 12:59:07;2022-12-28 13:02:08;Male;med_service;individual;2;4
656;2022-12-28 13:02:08;2022-12-28 13:06:44;Female;med_service;individual;4;3
7026;2022-12-28 13:06:44;2022-12-28 13:11:21;Male;med_service;individual;4;1
9384;2022-12-28 13:11:21;2022-12-28 13:15:04;Male;med_service;individual;2;1
7127;2022-12-28 13:15:04;2022-12-28 13:28:09;Male;med_service;individual;4;3
686;2022-12-28 13:28:09;2022-12-28 13:32:13;Male;info;individual;0;2
3189;2022-12-28 13:28:09;2022-12-28 14:15:06;Male;med_service;individual;5;5
1308;2022-12-28 14:15:06;2022-12-28 14:27:26;Female;med_service;individual;4;1
9688;2022-12-28 14:27:26;2022-12-28 14:29:38;Male;med_service;individual;-1;4
6281;2022-12-28 14:29:38;2022-12-28 14:42:37;Male;med_service;individual;3;4
7724;2022-12-28 14:29:38;2022-12-28 15:46:18;Female;med_service;individual;4;3
2949;2022-12-28 14:42:37;2022-12-28 14:43:10;Female;med_service;individual;4;2
4345;2022-12-28 14:42:37;2022-12-28 22:07:43;Female;med_service;The business;43;5
7251;2022-12-28 15:46:18;2022-12-28 15:47:24;Male;med_service;individual;2;4
1128;2022-12-28 15:47:24;2022-12-28 15:59:34;Male;med_service;individual;3;4
7829;2022-12-28 22:07:43;2022-12-28 22:10:02;Male;info;individual;0;5
8514;2022-12-28 22:10:02;2022-12-28 22:11:54;Male;med_service;individual;2;5
9603;2022-12-28 22:11:54;2022-12-28 22:18:16;Male;med_service;individual;1;2
7039;2022-12-28 22:18:16;2022-12-28 22:25:02;Female;med_service;individual;4;5
3622;2022-12-28 22:25:02;2022-12-28 22:48:30;Female;med_service;individual;3;3
4792;2022-12-28 22:25:02;2022-12-28 23:44:26;Male;med_service;individual;3;5
6262;2022-12-28 22:48:30;2022-12-28 23:06:38;Male;med_service;individual;3;2
3717;2022-12-28 22:48:30;2022-12-29 00:25:21;Male;med_service;individual;4;1
6385;2022-12-29 00:25:21;2022-12-29 00:26:04;Female;med_service;individual;5;3
7728;2022-12-29 00:26:04;2022-12-29 00:28:38;Male;med_service;individual;3;2
2672;2022-12-29 00:28:38;2022-12-29 00:33:04;Male;info;individual;0;5
6820;2022-12-29 00:28:38;2022-12-29 00:48:41;Female;med_service;individual;5;1
6238;2022-12-29 00:48:41;2022-12-29 01:26:43;Male;med_service;The business;20;4
1912;2022-12-29 01:26:43;2022-12-29 01:29:04;Male;info;individual;0;1
4841;2022-12-29 01:29:04;2022-12-29 03:14:14;Male;med_service;The business;43;2
5665;2022-12-29 03:14:14;2022-12-29 03:36:07;Female;med_service;individual;5;1
3354;2022-12-29 03:36:07;2022-12-29 03:36:37;Female;info;individual;0;2
5231;2022-12-29 03:36:37;2022-12-29 04:15:40;Female;med_service;individual;5;4
5258;2022-12-29 04:15:40;2022-12-29 04:21:25;Male;med_service;individual;5;5
7330;2022-12-29 04:21:25;2022-12-29 04:38:39;Female;med_service;individual;1;2
2107;2022-12-29 04:38:39;2022-12-29 04:47:24;Male;med_service;The business;20;4
2862;2022-12-29 04:47:24;2022-12-29 04:56:56;Female;med_service;individual;5;3
7808;2022-12-29 04:56:56;2022-12-29 05:02:17;Male;med_service;individual;5;4
2399;2022-12-29 04:56:56;2022-12-29 07:25:04;Male;med_service;The business;34;2
9012;2022-12-29 05:02:17;2022-12-29 05:02:24;Female;med_service;individual;2;5
2312;2022-12-29 07:25:04;2022-12-29 07:27:59;Female;med_service;individual;4;4
8868;2022-12-29 07:27:59;2022-12-29 07:32:28;Female;med_service;individual;4;5
5614;2022-12-29 07:32:28;2022-12-29 07:36:22;Male;med_service;individual;4;5
5593;2022-12-29 07:36:22;2022-12-29 07:56:13;Male;med_service;individual;5;4
4030;2022-12-29 07:56:13;2022-12-29 07:59:54;Female;med_service;individual;2;4
3837;2022-12-29 07:59:54;2022-12-29 08:00:03;Male;med_service;individual;3;5
5900;2022-12-29 08:00:03;2022-12-29 08:04:18;Female;info;individual;-1;3
8890;2022-12-29 08:00:03;2022-12-29 08:30:10;Female;med_service;individual;4;2
3025;2022-12-29 08:30:10;2022-12-29 08:33:26;Male;med_service;individual;4;4
4358;2022-12-29 08:33:26;2022-12-29 08:54:48;Female;med_service;individual;5;5
4918;2022-12-29 08:54:48;2022-12-29 08:58:32;Female;med_service;individual;4;2
1866;2022-12-29 08:58:32;2022-12-29 09:27:14;Female;med_service;individual;4;3
674;2022-12-29 09:27:14;2022-12-29 09:27:20;Male;med_service;individual;2;4
2080;2022-12-29 09:27:20;2022-12-29 09:30:34;Male;med_service;individual;3;4
3582;2022-12-29 09:30:34;2022-12-29 09:31:03;Male;med_service;individual;1;2
7749;2022-12-29 09:31:03;2022-12-29 09:32:40;Female;med_service;individual;2;3
2580;2022-12-29 09:32:40;2022-12-29 09:52:04;Female;med_service;individual;4;5
2056;2022-12-29 09:52:04;2022-12-29 09:52:49;Male;info;individual;0;4
9814;2022-12-29 09:52:49;2022-12-29 10:08:03;Female;med_service;The business;42;2
3439;2022-12-29 10:08:03;2022-12-29 10:40:40;Female;med_service;individual;5;1
9466;2022-12-29 10:40:40;2022-12-29 10:44:03;Female;med_service;individual;2;5
853;2022-12-29 10:44:03;2022-12-29 10:44:59;Male;med_service;individual;4;2
8743;2022-12-29 10:44:59;2022-12-29 11:02:15;Female;med_service;individual;3;3
3195;2022-12-29 11:02:15;2022-12-29 11:05:10;Male;med_service;individual;2;4
6410;2022-12-29 11:05:10;2022-12-29 11:19:29;Female;med_service;individual;4;3
942;2022-12-29 11:05:10;2022-12-29 11:34:37;Male;med_service;individual;3;4
4614;2022-12-29 11:34:37;2022-12-29 11:40:48;Male;med_service;individual;4;1
9448;2022-12-29 11:40:48;2022-12-29 11:43:56;Female;med_service;individual;3;3
2793;2022-12-29 11:43:56;2022-12-29 11:47:53;Female;med_service;individual;4;2
2064;2022-12-29 11:47:53;2022-12-29 11:55:19;Male;med_service;individual;3;1
244;2022-12-29 11:55:19;2022-12-29 11:55:45;Female;med_service;individual;4;2
821;2022-12-29 11:55:45;2022-12-29 12:12:47;Male;med_service;individual;5;2
8719;2022-12-29 12:12:47;2022-12-29 12:18:23;Male;med_service;individual;2;5
6277;2022-12-29 12:18:23;2022-12-29 12:29:57;Male;med_service;individual;3;3
690;2022-12-29 12:29:57;2022-12-29 12:34:12;Female;med_service;individual;2;3
4747;2022-12-29 12:29:57;2022-12-29 13:11:12;Male;med_service;individual;4;1
7529;2022-12-29 13:11:12;2022-12-29 13:56:22;Male;med_service;individual;5;5
3091;2022-12-29 13:56:22;2022-12-29 14:03:53;Male;med_service;individual;2;4
7967;2022-12-29 14:03:53;2022-12-29 14:08:47;Female;med_service;individual;1;5
5666;2022-12-29 14:08:47;2022-12-29 14:11:49;Female;med_service;individual;2;1
1353;2022-12-29 14:11:49;2022-12-29 14:16:38;Male;med_service;individual;3;4
7539;2022-12-29 14:16:38;2022-12-29 14:18:43;Male;med_service;individual;4;3
7557;2022-12-29 14:18:43;2022-12-29 14:25:12;Female;med_service;The business;20;4
8740;2022-12-29 14:25:12;2022-12-29 14:25:15;Male;med_service;individual;4;3
52;2022-12-29 14:25:15;2022-12-29 14:27:57;Male;med_service;The business;22;3
164;2022-12-29 14:27:57;2022-12-29 14:34:02;Male;med_service;individual;3;1
1093;2022-12-29 14:34:02;2022-12-29 14:47:21;Male;med_service;individual;5;1
4951;2022-12-29 14:47:21;2022-12-29 14:55:43;Male;med_service;individual;3;5
